date,airline,departure_time,arrival_time,duration,transit,flight_price,origin,destination,seat_class,baggage,city,Platform,Hotel Name,hotel_price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name,total_price,cluster_raw,cluster
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,tripcom,Four Points by Sheraton Jakarta Thamrin,1560900,Jakarta,Indonesia,4,7.9,2025-12-12,2025-12-13,by four jakarta points sheraton thamrin,2899631.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Mövenpick Hotel Jakarta City Centre,1599342,Jakarta,Indonesia,5,9.7,2025-12-12,2025-12-13,centre city jakarta mövenpick,2938073.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,tiketcom,Gran Melia Jakarta,1809550,Jakarta,Indonesia,5,9.2,2025-12-12,2025-12-13,gran jakarta melia,3148281.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,tripcom,Sheraton Jakarta Soekarno Hatta Airport,1823668,Jakarta,Indonesia,5,9.1,2025-12-12,2025-12-13,airport hatta jakarta sheraton soekarno,3162399.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Swissôtel Living Jakarta Mega Kuningan,1887601,Jakarta,Indonesia,5,9.3,2025-12-12,2025-12-13,jakarta kuningan living mega swissôtel,3226332.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Ascott Jakarta,1936000,Jakarta,Indonesia,5,8.7,2025-12-12,2025-12-13,ascott jakarta,3274731.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,tripcom,"The Mayflower, Jakarta - Marriott Executive Apartments",2117500,Jakarta,Indonesia,5,8.9,2025-12-12,2025-12-13,apartments executive jakarta marriott mayflower the,3456231.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,"The Orient Jakarta, a Royal Hideaway Hotel",2165172,Jakarta,Indonesia,5,9.4,2025-12-12,2025-12-13,a hideaway jakarta orient royal the,3503903.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,tripcom,Le Meridien Jakarta,2359500,Jakarta,Indonesia,5,9.4,2025-12-12,2025-12-13,jakarta le meridien,3698231.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,tripcom,Pullman Jakarta Indonesia,2456300,Jakarta,Indonesia,5,8.5,2025-12-12,2025-12-13,indonesia jakarta pullman,3795031.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,PARKROYAL Serviced Suites Jakarta,2553503,Jakarta,Indonesia,5,9.2,2025-12-12,2025-12-13,jakarta parkroyal serviced suites,3892234.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Pullman Jakarta Central Park,2586375,Jakarta,Indonesia,5,8.4,2025-12-12,2025-12-13,central jakarta park pullman,3925106.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,agoda,Liberta Hub Blok M Jakarta,2660000,Jakarta,Indonesia,5,8.5,2025-12-12,2025-12-13,blok hub jakarta liberta m,3998731.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,agoda,Hotel 88 Grogol by WH,2700000,Jakarta,Indonesia,5,8.3,2025-12-12,2025-12-13,88 by grogol wh,4038731.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,"Mandarin Oriental, Jakarta",2722500,Jakarta,Indonesia,5,9.2,2025-12-12,2025-12-13,jakarta mandarin oriental,4061231.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Pan Pacific Jakarta,2808342,Jakarta,Indonesia,5,9.3,2025-12-12,2025-12-13,jakarta pacific pan,4147073.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Hotel Indonesia Kempinski Jakarta,2852212,Jakarta,Indonesia,5,9.2,2025-12-12,2025-12-13,indonesia jakarta kempinski,4190943.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,Shangri-La Jakarta,2894301,Jakarta,Indonesia,5,9.3,2025-12-12,2025-12-13,jakarta shangrila,4233032.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,agoda,MaxOneHotels.com @ Platinum Hayam Wuruk Jakarta,3021000,Jakarta,Indonesia,3,8.8,2025-12-12,2025-12-13,hayam jakarta maxonehotelscom platinum wuruk,4359731.0,2,Budget
2025-12-12,Citilink,10:25,10:25,1h 35m,0,1338731.0,SUB,CGK,Economy,15,Jakarta,bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,2025-12-12,2025-12-13,25hours jakarta oddbird the,4424231.0,2,Budget
