Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name,Cluster,Segmentation
tripcom,&AND HOSTEL MINAMISENJU,1162054,Tokyo,Jepang,2,8.6,10/12/2025,10/13/2025,and hostel minamisenju,1,Budget
tripcom,&AND HOSTEL MINAMISENJU,793391,Tokyo,Jepang,2,8.6,10/16/2025,10/17/2025,and hostel minamisenju,1,Budget
traveloka,@HOM Semarang Simpang Lima By Horison,341481,Semarang,Indonesia,5,8.5,9/26/2025,9/27/2025,by hom horison lima semarang simpang,0,Mid-Range
traveloka,@HOM Semarang Simpang Lima By Horison,242617,Semarang,Indonesia,5,8.5,9/30/2025,10/1/2025,by hom horison lima semarang simpang,0,Mid-Range
traveloka,@HOM Semarang Simpang Lima By Horison,317967,Semarang,Indonesia,5,8.5,10/1/2025,10/2/2025,by hom horison lima semarang simpang,0,Mid-Range
traveloka,@HOM Semarang Simpang Lima By Horison,317967,Semarang,Indonesia,5,8.5,10/5/2025,10/6/2025,by hom horison lima semarang simpang,0,Mid-Range
traveloka,100 Sunset Kuta Hotel & Ballroom,249795,Bali,Indonesia,3,8.3,9/26/2025,9/27/2025,100 ballroom kuta sunset,1,Budget
agoda,100 Sunset Kuta Hotel & Ballroom,186212,Bali,Indonesia,3,8.3,9/27/2025,9/28/2025,100 ballroom kuta sunset,1,Budget
traveloka,100 Sunset Kuta Hotel & Ballroom,249795,Bali,Indonesia,3,8.3,9/28/2025,9/29/2025,100 ballroom kuta sunset,1,Budget
traveloka,100 Sunset Kuta Hotel & Ballroom,249795,Bali,Indonesia,3,8.3,9/30/2025,10/1/2025,100 ballroom kuta sunset,1,Budget
traveloka,100 Sunset Kuta Hotel & Ballroom,281204,Bali,Indonesia,3,8.3,10/1/2025,10/2/2025,100 ballroom kuta sunset,1,Budget
traveloka,100 Sunset Kuta Hotel & Ballroom,249795,Bali,Indonesia,3,8.3,10/2/2025,10/3/2025,100 ballroom kuta sunset,1,Budget
traveloka,100 Sunset Kuta Hotel & Ballroom,249795,Bali,Indonesia,3,8.3,10/3/2025,10/4/2025,100 ballroom kuta sunset,1,Budget
traveloka,100 Sunset Kuta Hotel & Ballroom,249795,Bali,Indonesia,3,8.3,10/4/2025,10/5/2025,100 ballroom kuta sunset,1,Budget
traveloka,100 Sunset Kuta Hotel & Ballroom,249795,Bali,Indonesia,3,8.3,10/5/2025,10/6/2025,100 ballroom kuta sunset,1,Budget
tripcom,105 Homestay Malioboro Jogja,152221,Yogyakarta,Indonesia,1,6,10/12/2025,10/13/2025,105 homestay jogja malioboro,1,Budget
tripcom,105 Homestay Malioboro Jogja,152221,Yogyakarta,Indonesia,1,6,10/13/2025,10/14/2025,105 homestay jogja malioboro,1,Budget
tripcom,105 Homestay Malioboro Jogja,152221,Yogyakarta,Indonesia,1,6,10/14/2025,10/15/2025,105 homestay jogja malioboro,1,Budget
tripcom,105 Homestay Malioboro Jogja,152221,Yogyakarta,Indonesia,1,6,10/16/2025,10/17/2025,105 homestay jogja malioboro,1,Budget
tripcom,105 Homestay Malioboro Jogja,152221,Yogyakarta,Indonesia,1,6,10/17/2025,10/18/2025,105 homestay jogja malioboro,1,Budget
tripcom,105 Homestay Malioboro Jogja,152221,Yogyakarta,Indonesia,1,6,10/19/2025,10/20/2025,105 homestay jogja malioboro,1,Budget
tripcom,105 Homestay Malioboro Jogja,152221,Yogyakarta,Indonesia,1,6,10/20/2025,10/21/2025,105 homestay jogja malioboro,1,Budget
traveloka,118 Hotel Macalister,696229,Penang,Malaysia,5,8.2,9/26/2025,9/27/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,696229,Penang,Malaysia,5,8.2,9/27/2025,9/28/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,596025,Penang,Malaysia,5,8.2,9/28/2025,9/29/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,633592,Penang,Malaysia,5,8.2,9/29/2025,9/30/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,596025,Penang,Malaysia,5,8.2,9/30/2025,10/1/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,596025,Penang,Malaysia,5,8.2,10/1/2025,10/2/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,596195,Penang,Malaysia,5,8.2,10/2/2025,10/3/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,696427,Penang,Malaysia,5,8.2,10/3/2025,10/4/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,696427,Penang,Malaysia,5,8.2,10/4/2025,10/5/2025,118 macalister,0,Mid-Range
traveloka,118 Hotel Macalister,596195,Penang,Malaysia,5,8.2,10/5/2025,10/6/2025,118 macalister,0,Mid-Range
traveloka,12 The Residence Hotel,372169,Bangkok,Thailand,4,8.8,9/28/2025,9/29/2025,12 residence the,0,Mid-Range
traveloka,12 The Residence Hotel,430180,Bangkok,Thailand,4,8.8,9/29/2025,9/30/2025,12 residence the,0,Mid-Range
traveloka,12 The Residence Hotel,428472,Bangkok,Thailand,4,8.8,9/30/2025,10/1/2025,12 residence the,0,Mid-Range
traveloka,12 The Residence Hotel,494643,Bangkok,Thailand,4,8.8,10/1/2025,10/2/2025,12 residence the,0,Mid-Range
traveloka,12 The Residence Hotel,428472,Bangkok,Thailand,4,8.8,10/2/2025,10/3/2025,12 residence the,0,Mid-Range
traveloka,12 The Residence Hotel,718485,Bangkok,Thailand,4,8.8,10/3/2025,10/4/2025,12 residence the,0,Mid-Range
traveloka,12 The Residence Hotel,544875,Bangkok,Thailand,4,8.8,10/5/2025,10/6/2025,12 residence the,0,Mid-Range
agoda,12 The Residence Hotel & Apartment,317130,Bangkok,Thailand,3,8.9,9/26/2025,9/27/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,749982,Bangkok,Thailand,3,8.9,9/27/2025,9/28/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,2492769,Bangkok,Thailand,3,8.9,9/28/2025,9/29/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,631953,Bangkok,Thailand,3,8.9,9/29/2025,9/30/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,249669,Bangkok,Thailand,3,8.9,9/30/2025,10/1/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,1096801,Bangkok,Thailand,3,8.9,10/1/2025,10/2/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,350766,Bangkok,Thailand,3,8.9,10/2/2025,10/3/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,3583355,Bangkok,Thailand,3,8.9,10/3/2025,10/4/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,756755,Bangkok,Thailand,3,8.9,10/4/2025,10/5/2025,12 apartment residence the,1,Budget
agoda,12 The Residence Hotel & Apartment,332204,Bangkok,Thailand,3,8.9,10/5/2025,10/6/2025,12 apartment residence the,1,Budget
tripcom,12 the Residence Hotel & Apartment,441773,Bangkok,Thailand,3,9,10/14/2025,10/15/2025,12 apartment residence the,1,Budget
tripcom,12 the Residence Hotel & Apartment,441773,Bangkok,Thailand,3,9,10/15/2025,10/16/2025,12 apartment residence the,1,Budget
tripcom,12 the Residence Hotel & Apartment,441773,Bangkok,Thailand,3,9,10/16/2025,10/17/2025,12 apartment residence the,1,Budget
tripcom,12 the Residence Hotel & Apartment,451756,Bangkok,Thailand,3,9,10/19/2025,10/20/2025,12 apartment residence the,1,Budget
tripcom,12 the Residence Hotel & Apartment,365461,Bangkok,Thailand,3,9,10/20/2025,10/21/2025,12 apartment residence the,1,Budget
tripcom,12 the Residence Hotel & Apartment,349175,Bangkok,Thailand,3,9,10/21/2025,10/22/2025,12 apartment residence the,1,Budget
tripcom,12 the Residence Hotel & Apartment,418188,Bangkok,Thailand,3,9,10/22/2025,10/23/2025,12 apartment residence the,1,Budget
agoda,1O1 STYLE Yogyakarta Malioboro,581149,Yogyakarta,Indonesia,4,9.4,9/26/2025,9/27/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,620517,Yogyakarta,Indonesia,4,9.4,9/27/2025,9/28/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,458204,Yogyakarta,Indonesia,4,9.4,9/28/2025,9/29/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,462383,Yogyakarta,Indonesia,4,9.4,9/29/2025,9/30/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,408078,Yogyakarta,Indonesia,4,9.4,9/30/2025,10/1/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,364590,Yogyakarta,Indonesia,4,9.4,10/1/2025,10/2/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,503376,Yogyakarta,Indonesia,4,9.4,10/2/2025,10/3/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,419320,Yogyakarta,Indonesia,4,9.4,10/3/2025,10/4/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,584537,Yogyakarta,Indonesia,4,9.4,10/4/2025,10/5/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 STYLE Yogyakarta Malioboro,272218,Yogyakarta,Indonesia,4,9.4,10/5/2025,10/6/2025,1o1 malioboro style yogyakarta,0,Mid-Range
tripcom,1O1 STYLE Yogyakarta Malioboro,622847,Yogyakarta,Indonesia,4,9.4,10/12/2025,10/13/2025,1o1 malioboro style yogyakarta,0,Mid-Range
tripcom,1O1 STYLE Yogyakarta Malioboro,668058,Yogyakarta,Indonesia,4,9.4,10/13/2025,10/14/2025,1o1 malioboro style yogyakarta,0,Mid-Range
tripcom,1O1 STYLE Yogyakarta Malioboro,758480,Yogyakarta,Indonesia,4,9.4,10/14/2025,10/15/2025,1o1 malioboro style yogyakarta,0,Mid-Range
tripcom,1O1 STYLE Yogyakarta Malioboro,740000,Yogyakarta,Indonesia,4,9.4,10/16/2025,10/17/2025,1o1 malioboro style yogyakarta,0,Mid-Range
tripcom,1O1 STYLE Yogyakarta Malioboro,616863,Yogyakarta,Indonesia,4,9.4,10/18/2025,10/19/2025,1o1 malioboro style yogyakarta,0,Mid-Range
tripcom,1O1 STYLE Yogyakarta Malioboro,603040,Yogyakarta,Indonesia,4,9.4,10/19/2025,10/20/2025,1o1 malioboro style yogyakarta,0,Mid-Range
tripcom,1O1 STYLE Yogyakarta Malioboro,450000,Yogyakarta,Indonesia,4,9.4,10/21/2025,10/22/2025,1o1 malioboro style yogyakarta,0,Mid-Range
tripcom,1O1 STYLE Yogyakarta Malioboro,603040,Yogyakarta,Indonesia,4,9.4,10/22/2025,10/23/2025,1o1 malioboro style yogyakarta,0,Mid-Range
agoda,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,315808,Yogyakarta,Indonesia,4,9.2,9/26/2025,9/27/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
traveloka,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,541964,Yogyakarta,Indonesia,4,9.2,9/27/2025,9/28/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
traveloka,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,292046,Yogyakarta,Indonesia,4,9.2,9/28/2025,9/29/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
traveloka,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,363451,Yogyakarta,Indonesia,4,9.2,9/30/2025,10/1/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
traveloka,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,327749,Yogyakarta,Indonesia,4,9.2,10/1/2025,10/2/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
traveloka,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,327749,Yogyakarta,Indonesia,4,9.2,10/2/2025,10/3/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
traveloka,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,370592,Yogyakarta,Indonesia,4,9.2,10/3/2025,10/4/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
traveloka,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,384873,Yogyakarta,Indonesia,4,9.2,10/4/2025,10/5/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
traveloka,1O1 URBAN Heritage Yogyakarta Lynn Prawirotaman,327749,Yogyakarta,Indonesia,4,9.2,10/5/2025,10/6/2025,1o1 heritage lynn prawirotaman urban yogyakarta,0,Mid-Range
tripcom,1O1 URBAN Jakarta Glodok - Kota Tua,312779,Jakarta,Indonesia,3,8.4,10/12/2025,10/13/2025,1o1 glodok jakarta kota tua urban,1,Budget
tripcom,1O1 URBAN Jakarta Glodok - Kota Tua,329000,Jakarta,Indonesia,3,8.4,10/13/2025,10/14/2025,1o1 glodok jakarta kota tua urban,1,Budget
tripcom,1O1 URBAN Jakarta Glodok - Kota Tua,290331,Jakarta,Indonesia,3,8.4,10/14/2025,10/15/2025,1o1 glodok jakarta kota tua urban,1,Budget
tripcom,1O1 URBAN Jakarta Glodok - Kota Tua,312778,Jakarta,Indonesia,3,8.4,10/17/2025,10/18/2025,1o1 glodok jakarta kota tua urban,1,Budget
tripcom,1O1 URBAN Jakarta Glodok - Kota Tua,312778,Jakarta,Indonesia,3,8.4,10/20/2025,10/21/2025,1o1 glodok jakarta kota tua urban,1,Budget
tripcom,1O1 URBAN Jakarta Glodok - Kota Tua,313402,Jakarta,Indonesia,3,8.4,10/21/2025,10/22/2025,1o1 glodok jakarta kota tua urban,1,Budget
agoda,1O1 URBAN Jakarta Kelapa Gading,257918,Jakarta,Indonesia,3,8.7,9/26/2025,9/27/2025,1o1 gading jakarta kelapa urban,1,Budget
agoda,1O1 URBAN Jakarta Kelapa Gading,304788,Jakarta,Indonesia,3,8.7,9/27/2025,9/28/2025,1o1 gading jakarta kelapa urban,1,Budget
agoda,1O1 URBAN Jakarta Kelapa Gading,1010101,Jakarta,Indonesia,3,8.7,9/28/2025,9/29/2025,1o1 gading jakarta kelapa urban,1,Budget
agoda,1O1 URBAN Jakarta Kelapa Gading,2490000,Jakarta,Indonesia,3,8.7,9/29/2025,9/30/2025,1o1 gading jakarta kelapa urban,1,Budget
agoda,1O1 URBAN Jakarta Kelapa Gading,915978,Jakarta,Indonesia,3,8.7,9/30/2025,10/1/2025,1o1 gading jakarta kelapa urban,1,Budget
agoda,1O1 URBAN Jakarta Pemuda,772345,Jakarta,Indonesia,3,8.7,9/26/2025,9/27/2025,1o1 jakarta pemuda urban,1,Budget
agoda,1O1 URBAN Jakarta Pemuda,301757,Jakarta,Indonesia,3,8.7,9/27/2025,9/28/2025,1o1 jakarta pemuda urban,1,Budget
agoda,1O1 URBAN Jakarta Thamrin,495868,Jakarta,Indonesia,5,8.5,9/26/2025,9/27/2025,1o1 jakarta thamrin urban,0,Mid-Range
agoda,1O1 URBAN Jakarta Thamrin,598201,Jakarta,Indonesia,5,8.5,9/27/2025,9/28/2025,1o1 jakarta thamrin urban,0,Mid-Range
agoda,1O1 URBAN Jakarta Thamrin,455618,Jakarta,Indonesia,5,8.5,9/28/2025,9/29/2025,1o1 jakarta thamrin urban,0,Mid-Range
agoda,1O1 URBAN Jakarta Thamrin,78935,Jakarta,Indonesia,5,8.5,9/29/2025,9/30/2025,1o1 jakarta thamrin urban,0,Mid-Range
agoda,1O1 URBAN Jakarta Thamrin,292152,Jakarta,Indonesia,5,8.5,9/30/2025,10/1/2025,1o1 jakarta thamrin urban,0,Mid-Range
agoda,1O1 URBAN Jakarta Thamrin,164590,Jakarta,Indonesia,5,8.5,10/1/2025,10/2/2025,1o1 jakarta thamrin urban,0,Mid-Range
agoda,1O1 URBAN Jakarta Thamrin,1254545,Jakarta,Indonesia,5,8.5,10/2/2025,10/3/2025,1o1 jakarta thamrin urban,0,Mid-Range
agoda,1O1 URBAN Jakarta Thamrin,352504,Jakarta,Indonesia,5,8.5,10/5/2025,10/6/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,362820,Jakarta,Indonesia,5,8.5,10/12/2025,10/13/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,400901,Jakarta,Indonesia,5,8.5,10/13/2025,10/14/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,370197,Jakarta,Indonesia,5,8.5,10/14/2025,10/15/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,362820,Jakarta,Indonesia,5,8.5,10/15/2025,10/16/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,362820,Jakarta,Indonesia,5,8.5,10/16/2025,10/17/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,509022,Jakarta,Indonesia,5,8.5,10/18/2025,10/19/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,378157,Jakarta,Indonesia,5,8.5,10/19/2025,10/20/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,370197,Jakarta,Indonesia,5,8.5,10/20/2025,10/21/2025,1o1 jakarta thamrin urban,0,Mid-Range
tripcom,1O1 URBAN Jakarta Thamrin,362820,Jakarta,Indonesia,5,8.5,10/22/2025,10/23/2025,1o1 jakarta thamrin urban,0,Mid-Range
agoda,2 Bedroom Apartment in Medan Area,400227,Medan,Indonesia,2,8.9,9/27/2025,9/28/2025,2 apartment area bedroom in medan,1,Budget
agoda,2 Bedroom Apartment in Medan Area,715000,Medan,Indonesia,2,8.9,9/28/2025,9/29/2025,2 apartment area bedroom in medan,1,Budget
agoda,2 Bedroom Apartment in Medan Area,289811,Medan,Indonesia,2,8.9,10/1/2025,10/2/2025,2 apartment area bedroom in medan,1,Budget
agoda,2 Bedroom Apartment in Medan Area,424955,Medan,Indonesia,2,8.9,10/3/2025,10/4/2025,2 apartment area bedroom in medan,1,Budget
agoda,2 Bedroom Apartment in Medan Area,273206,Medan,Indonesia,2,8.9,10/4/2025,10/5/2025,2 apartment area bedroom in medan,1,Budget
agoda,2 Bedroom Apartment in Medan Area,679250,Medan,Indonesia,2,8.9,10/5/2025,10/6/2025,2 apartment area bedroom in medan,1,Budget
tripcom,24 Guesthouse Sinchon Avenue,430832,Seoul,Korea Selatan,2,8.5,10/15/2025,10/16/2025,24 avenue sinchon,1,Budget
tiketcom,2510 Urban Living,325813,Jakarta,Indonesia,3,9.2,10/13/2025,10/14/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,325813,Jakarta,Indonesia,3,9.2,10/14/2025,10/15/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,325813,Jakarta,Indonesia,3,9.2,10/15/2025,10/16/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,325813,Jakarta,Indonesia,3,9.2,10/16/2025,10/17/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,369388,Jakarta,Indonesia,3,9.2,10/17/2025,10/18/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,369388,Jakarta,Indonesia,3,9.2,10/18/2025,10/19/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,347600,Jakarta,Indonesia,3,9.2,10/19/2025,10/20/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,325813,Jakarta,Indonesia,3,9.2,10/20/2025,10/21/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,325813,Jakarta,Indonesia,3,9.2,10/21/2025,10/22/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,325813,Jakarta,Indonesia,3,9.2,10/22/2025,10/23/2025,2510 living urban,1,Budget
tiketcom,2510 Urban Living,325813,Jakarta,Indonesia,3,9.2,10/23/2025,10/24/2025,2510 living urban,1,Budget
traveloka,25hours Hotel Jakarta The Oddbird,2300000,Jakarta,Indonesia,5,9.4,9/26/2025,9/27/2025,25hours jakarta oddbird the,0,Mid-Range
traveloka,25hours Hotel Jakarta The Oddbird,2350000,Jakarta,Indonesia,5,9.4,9/27/2025,9/28/2025,25hours jakarta oddbird the,0,Mid-Range
tripcom,25hours Hotel Jakarta The Oddbird,3206500,Jakarta,Indonesia,5,9.4,10/13/2025,10/14/2025,25hours jakarta oddbird the,0,Mid-Range
tripcom,25hours Hotel Jakarta The Oddbird,2964500,Jakarta,Indonesia,5,9.4,10/17/2025,10/18/2025,25hours jakarta oddbird the,0,Mid-Range
tripcom,25hours Hotel Jakarta The Oddbird,3206500,Jakarta,Indonesia,5,9.4,10/22/2025,10/23/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,762300,Jakarta,Indonesia,5,9.4,10/27/2025,10/28/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,10/28/2025,10/29/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,10/29/2025,10/30/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,10/30/2025,10/31/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,10/31/2025,11/1/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,11/1/2025,11/2/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,11/2/2025,11/3/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,11/3/2025,11/4/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,11/4/2025,11/5/2025,25hours jakarta oddbird the,0,Mid-Range
bookingcom,25hours Hotel Jakarta The Oddbird,3085500,Jakarta,Indonesia,5,9.4,11/5/2025,11/6/2025,25hours jakarta oddbird the,0,Mid-Range
agoda,26 Rangoon Residence,645020,Penang,Malaysia,3,8.9,9/26/2025,9/27/2025,26 rangoon residence,1,Budget
agoda,26 Rangoon Residence,756809,Penang,Malaysia,3,8.9,10/4/2025,10/5/2025,26 rangoon residence,1,Budget
agoda,30 Bencoolen,4771394,Singapura,Singapura,4,8.9,10/1/2025,10/2/2025,30 bencoolen,0,Mid-Range
agoda,56 Surawong Hotel Bangkok,480411,Bangkok,Thailand,3,8.2,10/4/2025,10/5/2025,56 bangkok surawong,1,Budget
traveloka,648 Hotel,1513063,Seoul,South Korea,3,8.8,9/26/2025,9/27/2025,648,1,Budget
tripcom,6pax | 2BR | KL118 View | 5min to Train Station,1473321,Kuala Lumpur,Malaysia,3,9.5,10/20/2025,10/21/2025,2br 5min 6pax kl118 station to train view,0,Mid-Range
tripcom,6pax | 2BR | KL118 View | 5min to Train Station,1473321,Kuala Lumpur,Malaysia,3,9.5,10/22/2025,10/23/2025,2br 5min 6pax kl118 station to train view,0,Mid-Range
tripcom,7 Wonders Hostel @ Jalan Besar,810630,Singapura,Singapura,2,8,10/17/2025,10/18/2025,7 besar hostel jalan wonders,1,Budget
tripcom,8 Kia Peng,734352,Kuala Lumpur,Malaysia,4,9,10/15/2025,10/16/2025,8 kia peng,0,Mid-Range
agoda,9h nine hours Akasaka sleep lab,1075557,Tokyo,Jepang,2,8,9/29/2025,9/30/2025,9h akasaka hours lab nine sleep,1,Budget
agoda,9h nine hours Hamamatsucho sleep lab,991694,Tokyo,Jepang,2,8.4,9/28/2025,9/29/2025,9h hamamatsucho hours lab nine sleep,1,Budget
agoda,9h nine hours Hamamatsucho sleep lab,1484322,Tokyo,Jepang,2,8.4,10/1/2025,10/2/2025,9h hamamatsucho hours lab nine sleep,1,Budget
agoda,9h nine hours Ningyocho,1955460,Tokyo,Jepang,2,8.6,10/2/2025,10/3/2025,9h hours nine ningyocho,1,Budget
agoda,9h nine hours woman Shinjuku sleep lab,1531503,Tokyo,Jepang,2,8.3,9/28/2025,9/29/2025,9h hours lab nine shinjuku sleep woman,1,Budget
agoda,9h nine hours woman Shinjuku sleep lab,1458438,Tokyo,Jepang,2,8.3,9/30/2025,10/1/2025,9h hours lab nine shinjuku sleep woman,1,Budget
agoda,9h nine hours woman Shinjuku sleep lab,1859738,Tokyo,Jepang,2,8.3,10/2/2025,10/3/2025,9h hours lab nine shinjuku sleep woman,1,Budget
agoda,9h nine hours woman Shinjuku sleep lab,1748259,Tokyo,Jepang,2,8.3,10/5/2025,10/6/2025,9h hours lab nine shinjuku sleep woman,1,Budget
agoda,A Hotel Bugis,4581650,Singapura,Singapura,5,8.3,9/29/2025,9/30/2025,a bugis,0,Mid-Range
agoda,A Hotel Bugis,2453864,Singapura,Singapura,5,8.3,10/1/2025,10/2/2025,a bugis,0,Mid-Range
traveloka,A Hotel Bugis,14545641,Singapura,Singapura,5,8.3,10/2/2025,10/3/2025,a bugis,2,Luxury
traveloka,A Hotel Bugis,15692921,Singapura,Singapura,5,8.3,10/3/2025,10/4/2025,a bugis,2,Luxury
traveloka,A Hotel Bugis,14979606,Singapura,Singapura,5,8.3,10/4/2025,10/5/2025,a bugis,2,Luxury
agoda,A Hotel Bugis,8358413,Singapura,Singapura,5,8.3,10/5/2025,10/6/2025,a bugis,0,Mid-Range
tripcom,A Hotel Desker,6626429,Singapura,Singapura,2,6.6,10/13/2025,10/14/2025,a desker,1,Budget
tripcom,A Hotel Dickson,5579472,Singapura,Singapura,3,7.6,10/12/2025,10/13/2025,a dickson,1,Budget
tripcom,A Hotel Dickson,1107350,Singapura,Singapura,3,7.6,10/17/2025,10/18/2025,a dickson,1,Budget
tripcom,A Hotel Joo Chiat,5269638,Singapura,Singapura,3,8.1,10/12/2025,10/13/2025,a chiat joo,1,Budget
bookingcom,A Hotel Joo Chiat,2217521,Singapura,Singapura,3,8.1,10/28/2025,10/29/2025,a chiat joo,1,Budget
bookingcom,A Hotel Joo Chiat,2217521,Singapura,Singapura,3,8.1,10/29/2025,10/30/2025,a chiat joo,1,Budget
bookingcom,A Hotel Joo Chiat,2217521,Singapura,Singapura,3,8.1,10/30/2025,10/31/2025,a chiat joo,1,Budget
bookingcom,A Hotel Joo Chiat,2217521,Singapura,Singapura,3,8.1,10/31/2025,11/1/2025,a chiat joo,1,Budget
bookingcom,A Hotel Joo Chiat,2217521,Singapura,Singapura,3,8.1,11/1/2025,11/2/2025,a chiat joo,1,Budget
bookingcom,A Hotel Joo Chiat,2217521,Singapura,Singapura,3,8.1,11/2/2025,11/3/2025,a chiat joo,1,Budget
bookingcom,A Hotel Joo Chiat,2217521,Singapura,Singapura,3,8.1,11/3/2025,11/4/2025,a chiat joo,1,Budget
bookingcom,A Hotel Joo Chiat,2217521,Singapura,Singapura,3,8.1,11/4/2025,11/5/2025,a chiat joo,1,Budget
