Platform,Hotel Name,Price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name
agoda,Luminor Hotel Jemursari by WH,34371,Surabaya,Indonesia,4,8.9,26/09/2025,27/09/2025,by jemursari luminor wh
agoda,Grand Darmo Suite by AMITHYA,34422,Surabaya,Indonesia,4,9.2,30/09/2025,01/10/2025,amithya by darmo grand suite
agoda,Bumi Surabaya City Resort,34783,Surabaya,Indonesia,5,9.2,27/09/2025,28/09/2025,bumi city surabaya
agoda,Cozy Stay Orchard Pakuwon Mall by Cherry Haven,34914,Surabaya,Indonesia,4,9.4,01/10/2025,02/10/2025,by cherry cozy haven mall orchard pakuwon stay
agoda,Hotel O Prambanan Near Prambanan Temple,46390,Yogyakarta,Indonesia,2,7.3,28/09/2025,29/09/2025,near o prambanan prambanan temple
tripcom,Oyo 91354 Hotel Mutiara,50037,Medan,Indonesia,2,8.2,17/10/2025,18/10/2025,91354 mutiara oyo
agoda,Townhouse Oak Medan near Universitas Sumatera Utara formerly Raz Residence,50115,Medan,Indonesia,3,8.0,28/09/2025,29/09/2025,formerly medan near oak raz residence sumatera townhouse universitas utara
tripcom,Semarang Inn Syariah,54372,Semarang,Indonesia,2,7.1,15/10/2025,16/10/2025,semarang syariah
agoda,Miyanna Hotel Medan,55408,Medan,Indonesia,4,8.2,30/09/2025,01/10/2025,medan miyanna
agoda,Pancur Gading Hotel & Resort,56107,Medan,Indonesia,3,8.6,02/10/2025,03/10/2025,gading pancur
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,56355,Medan,Indonesia,4,8.5,29/09/2025,30/09/2025,formerly medan near o residence sumatera surya universitas utara
tripcom,Semarang Inn Syariah,56911,Semarang,Indonesia,2,7.1,13/10/2025,14/10/2025,semarang syariah
tripcom,Semarang Inn Syariah,56911,Semarang,Indonesia,2,7.1,14/10/2025,15/10/2025,semarang syariah
agoda,Townhouse Oak Medan near Universitas Sumatera Utara formerly Raz Residence,57811,Medan,Indonesia,3,8.0,05/10/2025,06/10/2025,formerly medan near oak raz residence sumatera townhouse universitas utara
agoda,Quest Hotel Prime Pemuda - Semarang,58488,Semarang,Indonesia,4,8.6,29/09/2025,30/09/2025,pemuda prime quest semarang
agoda,Adimulia Hotel Medan,58712,Medan,Indonesia,4,9.6,04/10/2025,05/10/2025,adimulia medan
agoda,Adimulia Hotel Medan,58712,Medan,Indonesia,4,9.6,02/10/2025,03/10/2025,adimulia medan
agoda,Hkita Hotel,58938,Semarang,Indonesia,4,9.1,01/10/2025,02/10/2025,hkita
agoda,Hkita Hotel,59406,Semarang,Indonesia,4,9.1,29/09/2025,30/09/2025,hkita
agoda,POP! Hotel Pemuda Semarang,59504,Semarang,Indonesia,5,8.5,05/10/2025,06/10/2025,pemuda pop semarang
agoda,Hotel Horison Inn Alaska Semarang,60260,Semarang,Indonesia,4,8.6,30/09/2025,01/10/2025,alaska horison semarang
agoda,Oak Tree Emerald Hotel & Conventions Semarang,60401,Semarang,Indonesia,5,8.8,28/09/2025,29/09/2025,conventions emerald oak semarang tree
agoda,Adimulia Hotel Medan,60648,Medan,Indonesia,4,9.6,30/09/2025,01/10/2025,adimulia medan
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,60648,Medan,Indonesia,4,8.5,28/09/2025,29/09/2025,formerly medan near o residence sumatera surya universitas utara
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61216,Yogyakarta,Indonesia,1,7.6,15/10/2025,16/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,19/10/2025,20/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,22/10/2025,23/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,20/10/2025,21/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,21/10/2025,22/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,61217,Yogyakarta,Indonesia,1,7.6,14/10/2025,15/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
agoda,Batusuki Resort & Hotel,61219,Malang,Indonesia,3,9.2,27/09/2025,28/09/2025,batusuki
agoda,Grasia Hotel,61738,Semarang,Indonesia,4,8.1,28/09/2025,29/09/2025,grasia
agoda,"Bobopod Kota Lama, Semarang",62525,Semarang,Indonesia,4,9.7,02/10/2025,03/10/2025,bobopod kota lama semarang
agoda,Citrip Hotel simpang lima (FKA CityOne),62525,Semarang,Indonesia,4,8.3,30/09/2025,01/10/2025,citrip cityone fka lima simpang
agoda,NIVIA HOTEL,62829,Medan,Indonesia,4,9.0,01/10/2025,02/10/2025,nivia
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,14/10/2025,15/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,15/10/2025,16/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,16/10/2025,17/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,13/10/2025,14/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,17/10/2025,18/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,18/10/2025,19/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,19/10/2025,20/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,21/10/2025,22/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,20/10/2025,21/10/2025,harian ngekost
tripcom,NgeKost harian,62950,Semarang,Indonesia,5,9.0,12/10/2025,13/10/2025,harian ngekost
agoda,Kotta Hotel Semarang,63126,Semarang,Indonesia,3,9.2,03/10/2025,04/10/2025,kotta semarang
agoda,RedDoorz Plus near UNIMED Medan,63925,Medan,Indonesia,3,7.9,29/09/2025,30/09/2025,medan near plus reddoorz unimed
agoda,Hotel O Medan City Near Sun Plaza Formerly 99 Residence,64555,Medan,Indonesia,2,8.8,30/09/2025,01/10/2025,99 city formerly medan near o plaza residence sun
agoda,Hotel Platinum Tunjungan Surabaya,64886,Surabaya,Indonesia,4,9.4,05/10/2025,06/10/2025,platinum surabaya tunjungan
agoda,Luminor Hotel Jemursari by WH,64886,Surabaya,Indonesia,4,8.9,03/10/2025,04/10/2025,by jemursari luminor wh
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,20/10/2025,21/10/2025,semarang syariah
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,21/10/2025,22/10/2025,semarang syariah
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,19/10/2025,20/10/2025,semarang syariah
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,18/10/2025,19/10/2025,semarang syariah
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,16/10/2025,17/10/2025,semarang syariah
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,17/10/2025,18/10/2025,semarang syariah
tripcom,Semarang Inn Syariah,64977,Semarang,Indonesia,2,7.1,22/10/2025,23/10/2025,semarang syariah
agoda,Adimulia Hotel Medan,65241,Medan,Indonesia,4,9.6,01/10/2025,02/10/2025,adimulia medan
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,65612,Medan,Indonesia,4,8.5,02/10/2025,03/10/2025,formerly medan near o residence sumatera surya universitas utara
agoda,Townhouse Oak Medan near Universitas Sumatera Utara formerly Raz Residence,65782,Medan,Indonesia,3,8.0,27/09/2025,28/09/2025,formerly medan near oak raz residence sumatera townhouse universitas utara
agoda,Hkita Hotel,66183,Semarang,Indonesia,4,9.1,05/10/2025,06/10/2025,hkita
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,66401,Medan,Indonesia,4,8.5,26/09/2025,27/09/2025,formerly medan near o residence sumatera surya universitas utara
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,66536,Medan,Indonesia,4,8.5,04/10/2025,05/10/2025,formerly medan near o residence sumatera surya universitas utara
agoda,Hotel Sinar 1,67232,Surabaya,Indonesia,4,9.2,30/09/2025,01/10/2025,1 sinar
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,67310,Medan,Indonesia,4,8.5,03/10/2025,04/10/2025,formerly medan near o residence sumatera surya universitas utara
agoda,Adimulia Hotel Medan,67392,Medan,Indonesia,4,9.6,29/09/2025,30/09/2025,adimulia medan
agoda,My Tower Hotel Surabaya,68231,Surabaya,Indonesia,3,8.8,29/09/2025,30/09/2025,my surabaya tower
agoda,Antares Hotel,68321,Medan,Indonesia,3,9.6,02/10/2025,03/10/2025,antares
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,68333,Medan,Indonesia,4,8.5,27/09/2025,28/09/2025,formerly medan near o residence sumatera surya universitas utara
agoda,POP! Hotel Pemuda Semarang,68469,Semarang,Indonesia,5,8.5,26/09/2025,27/09/2025,pemuda pop semarang
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,68765,Medan,Indonesia,4,8.5,30/09/2025,01/10/2025,formerly medan near o residence sumatera surya universitas utara
agoda,Aston Inn Batu,68796,Malang,Indonesia,4,9.2,26/09/2025,27/09/2025,aston batu
agoda,Adimulia Hotel Medan,68894,Medan,Indonesia,4,9.6,03/10/2025,04/10/2025,adimulia medan
agoda,Solaris Hotel Malang,69264,Malang,Indonesia,4,9.9,29/09/2025,30/09/2025,malang solaris
agoda,Collection O Almasarra Residence Near Ring Road Medan,69722,Medan,Indonesia,4,8.8,28/09/2025,29/09/2025,almasarra collection medan near o residence ring road
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,29/10/2025,30/10/2025,backpacker griya pak yon
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,04/11/2025,05/11/2025,backpacker griya pak yon
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,03/11/2025,04/11/2025,backpacker griya pak yon
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,05/11/2025,06/11/2025,backpacker griya pak yon
bookingcom,Hotel Tugu Malang,70000,Malang,Indonesia,5,9.7,27/10/2025,28/10/2025,malang tugu
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,02/11/2025,03/11/2025,backpacker griya pak yon
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,01/11/2025,02/11/2025,backpacker griya pak yon
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,31/10/2025,01/11/2025,backpacker griya pak yon
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,30/10/2025,31/10/2025,backpacker griya pak yon
bookingcom,Griya Backpacker Pak yon,70000,Malang,Indonesia,4,8.0,28/10/2025,29/10/2025,backpacker griya pak yon
agoda,Horison Nindya Semarang,70123,Semarang,Indonesia,5,8.8,04/10/2025,05/10/2025,horison nindya semarang
agoda,Radja Art and Boutique Hotel,70227,Semarang,Indonesia,4,8.8,04/10/2025,05/10/2025,and art boutique radja
agoda,Ibis Styles Malang Hotel,70481,Malang,Indonesia,4,8.9,27/09/2025,28/09/2025,ibis malang styles
agoda,Hotel Horison Inn Alaska Semarang,70937,Semarang,Indonesia,4,8.6,03/10/2025,04/10/2025,alaska horison semarang
agoda,Grand Kanaya Hotel,71050,Medan,Indonesia,3,8.8,26/09/2025,27/09/2025,grand kanaya
agoda,Po Hotel Semarang,71199,Semarang,Indonesia,5,9.4,02/10/2025,03/10/2025,po semarang
agoda,Bobotel Gatot Subroto Medan,71319,Medan,Indonesia,4,9.4,29/09/2025,30/09/2025,bobotel gatot medan subroto
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,71716,Yogyakarta,Indonesia,1,7.6,12/10/2025,13/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
agoda,RedDoorz Premium @ Setiabudi Medan,73074,Medan,Indonesia,3,8.7,04/10/2025,05/10/2025,medan premium reddoorz setiabudi
tripcom,JOGJA DAY INN,73254,Yogyakarta,Indonesia,2,8.3,18/10/2025,19/10/2025,day jogja
tripcom,JOGJA DAY INN,73254,Yogyakarta,Indonesia,2,8.3,19/10/2025,20/10/2025,day jogja
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,73342,Medan,Indonesia,4,8.5,01/10/2025,02/10/2025,formerly medan near o residence sumatera surya universitas utara
tripcom,Hotel O Medan near Sun Plaza formerly Medan Baru House,73374,Medan,Indonesia,3,6.5,13/10/2025,14/10/2025,baru formerly house medan medan near o plaza sun
tripcom,Hotel O Medan near Sun Plaza formerly Medan Baru House,73658,Medan,Indonesia,3,6.5,14/10/2025,15/10/2025,baru formerly house medan medan near o plaza sun
tripcom,Kost Harian Semarang Murah,74032,Semarang,Indonesia,5,9.3,19/10/2025,20/10/2025,harian kost murah semarang
tripcom,SPOT ON 90797 Sukun Syariah Homestay,74315,Malang,Indonesia,2,5.6,19/10/2025,20/10/2025,90797 homestay on spot sukun syariah
agoda,Hotel Neo Gubeng - Surabaya by ASTON,74742,Surabaya,Indonesia,3,9.0,29/09/2025,30/09/2025,aston by gubeng neo surabaya
tripcom,Kost Harian Semarang Murah,74762,Semarang,Indonesia,5,9.3,16/10/2025,17/10/2025,harian kost murah semarang
agoda,Hotel O Sumpil Syariah,74846,Malang,Indonesia,4,8.8,28/09/2025,29/09/2025,o sumpil syariah
agoda,Capital O 449 The Colins,74932,Surabaya,Indonesia,3,8.9,30/09/2025,01/10/2025,449 capital colins o the
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,75131,Yogyakarta,Indonesia,1,7.6,18/10/2025,19/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
agoda,Gunawangsa Manyar Hotel,75395,Surabaya,Indonesia,4,9.4,26/09/2025,27/09/2025,gunawangsa manyar
agoda,News Hotel Surabaya,75568,Surabaya,Indonesia,5,8.9,28/09/2025,29/09/2025,news surabaya
agoda,Grand Citihub Hotel @Kajoetangan,75848,Malang,Indonesia,3,9.0,01/10/2025,02/10/2025,citihub grand kajoetangan
agoda,De Boutique Style Hotel Malang,75848,Malang,Indonesia,4,9.3,05/10/2025,06/10/2025,boutique de malang style
tripcom,Kost Harian Semarang Murah,76027,Semarang,Indonesia,5,9.3,20/10/2025,21/10/2025,harian kost murah semarang
agoda,Hotel Alimar Malang,76437,Malang,Indonesia,3,8.5,27/09/2025,28/09/2025,alimar malang
agoda,Grand Sarila Hotel Yogyakarta,76528,Yogyakarta,Indonesia,4,8.4,30/09/2025,01/10/2025,grand sarila yogyakarta
tripcom,Tiga Dua Homestay,76738,Yogyakarta,Indonesia,2,6.0,21/10/2025,22/10/2025,dua homestay tiga
agoda,Briggs Inn Batu,76936,Malang,Indonesia,4,9.0,29/09/2025,30/09/2025,batu briggs
agoda,Hotel O Sky Guesthouse,77066,Semarang,Indonesia,3,7.7,28/09/2025,29/09/2025,o sky
agoda,Hotel Pantes Semarang,77395,Semarang,Indonesia,1,8.2,26/09/2025,27/09/2025,pantes semarang
agoda,Townhouse Oak Medan near Universitas Sumatera Utara formerly Raz Residence,77396,Medan,Indonesia,3,8.0,26/09/2025,27/09/2025,formerly medan near oak raz residence sumatera townhouse universitas utara
agoda,Sumi Hotel Surabaya,77528,Surabaya,Indonesia,3,8.9,27/09/2025,28/09/2025,sumi surabaya
tripcom,Kost Harian Semarang Murah,77541,Semarang,Indonesia,5,9.3,12/10/2025,13/10/2025,harian kost murah semarang
tripcom,Kost Harian Semarang Murah,77541,Semarang,Indonesia,5,9.3,21/10/2025,22/10/2025,harian kost murah semarang
tripcom,Kost Harian Semarang Murah,77541,Semarang,Indonesia,5,9.3,17/10/2025,18/10/2025,harian kost murah semarang
agoda,Sans Hotel FiFFa Premiere Malang,77674,Malang,Indonesia,4,9.4,02/10/2025,03/10/2025,fiffa malang premiere sans
tripcom,Kalingga Sekar Yogyakarta,77722,Yogyakarta,Indonesia,2,7.1,22/10/2025,23/10/2025,kalingga sekar yogyakarta
agoda,Capital O 293 Mutiara Hijau Suites Syariah,78189,Medan,Indonesia,4,8.8,02/10/2025,03/10/2025,293 capital hijau mutiara o suites syariah
agoda,Hotel O Medan near Universitas Sumatera Utara formerly Surya Residence,78289,Medan,Indonesia,4,8.5,05/10/2025,06/10/2025,formerly medan near o residence sumatera surya universitas utara
agoda,RedDoorz Premium near Centre Point Mall Medan,78469,Medan,Indonesia,4,8.4,05/10/2025,06/10/2025,centre mall medan near point premium reddoorz
tripcom,Cozzy Residence Syariah Malang,78671,Malang,Indonesia,2,7.3,20/10/2025,21/10/2025,cozzy malang residence syariah
tripcom,Tiga Dua Homestay,78849,Yogyakarta,Indonesia,2,6.0,22/10/2025,23/10/2025,dua homestay tiga
agoda,Hotel New Saphir Yogyakarta,78894,Yogyakarta,Indonesia,4,8.6,30/09/2025,01/10/2025,new saphir yogyakarta
agoda,Collection O Jalan Malioboro Near Lempuyangan Station Formerly Hotel Vala,78895,Yogyakarta,Indonesia,2,8.5,29/09/2025,30/09/2025,collection formerly jalan lempuyangan malioboro near o station vala
agoda,1O1 URBAN Jakarta Thamrin,78935,Jakarta,Indonesia,5,8.5,29/09/2025,30/09/2025,1o1 jakarta thamrin urban
tripcom,Tiga Dua Homestay,79330,Yogyakarta,Indonesia,2,6.0,15/10/2025,16/10/2025,dua homestay tiga
tripcom,Tiga Dua Homestay,79330,Yogyakarta,Indonesia,2,6.0,16/10/2025,17/10/2025,dua homestay tiga
agoda,Urbanview Hotel Grand Mohaga Medan,79958,Medan,Indonesia,2,8.4,28/09/2025,29/09/2025,grand medan mohaga urbanview
tripcom,Kalingga Sekar Yogyakarta,80187,Yogyakarta,Indonesia,2,7.1,20/10/2025,21/10/2025,kalingga sekar yogyakarta
agoda,The Lively Hotel Kualanamu Airport Medan,80256,Medan,Indonesia,2,8.4,03/10/2025,04/10/2025,airport kualanamu lively medan the
agoda,ARTOTEL Gelora Senayan Jakarta,80344,Jakarta,Indonesia,5,9.2,30/09/2025,01/10/2025,artotel gelora jakarta senayan
tripcom,Penginapan Prima Syariah Murah Dekat Malioboro | Ready Kamar Backpacker Sekitar Stasiun Tugu Jogja,80616,Yogyakarta,Indonesia,1,7.6,13/10/2025,14/10/2025,backpacker dekat jogja kamar malioboro murah penginapan prima ready sekitar stasiun syariah tugu
agoda,Collection O Jalan Malioboro Near Lempuyangan Station Formerly Hotel Vala,80647,Yogyakarta,Indonesia,2,8.5,02/10/2025,03/10/2025,collection formerly jalan lempuyangan malioboro near o station vala
agoda,Hotel New Saphir Yogyakarta,80648,Yogyakarta,Indonesia,4,8.6,01/10/2025,02/10/2025,new saphir yogyakarta
tripcom,Kalingga Sekar Yogyakarta,80888,Yogyakarta,Indonesia,2,7.1,12/10/2025,13/10/2025,kalingga sekar yogyakarta
agoda,Kampung Lumbung Boutique Hotel,80905,Malang,Indonesia,4,9.1,30/09/2025,01/10/2025,boutique kampung lumbung
agoda,Travellers Suites Serviced Apartments,80971,Medan,Indonesia,5,8.8,01/10/2025,02/10/2025,apartments serviced suites travellers
agoda,Travel Biz Hotel Medan Mitra RedDoorz,81051,Medan,Indonesia,2,8.7,28/09/2025,29/09/2025,biz medan mitra reddoorz travel
agoda,Hotel Cordela Medan,81051,Medan,Indonesia,2,8.7,30/09/2025,01/10/2025,cordela medan
tripcom,Tiga Dua Homestay,81408,Yogyakarta,Indonesia,2,6.0,20/10/2025,21/10/2025,dua homestay tiga
agoda,NIVIA HOTEL,81691,Medan,Indonesia,4,9.0,02/10/2025,03/10/2025,nivia
agoda,Miyanna Hotel Medan,81809,Medan,Indonesia,4,8.2,26/09/2025,27/09/2025,medan miyanna
agoda,favehotel MEX Tunjungan Surabaya,82266,Surabaya,Indonesia,5,9.0,26/09/2025,27/09/2025,favehotel mex surabaya tunjungan
agoda,Urbanview Hotel Grand Mohaga Medan,82340,Medan,Indonesia,2,8.4,26/09/2025,27/09/2025,grand medan mohaga urbanview
agoda,Hotel O Aljadid Near Masjid Raya Al Mashun Sm Raja Medan,82641,Medan,Indonesia,3,8.5,28/09/2025,29/09/2025,al aljadid mashun masjid medan near o raja raya sm
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,20/10/2025,21/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,16/10/2025,17/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,22/10/2025,23/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,13/10/2025,14/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,18/10/2025,19/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,19/10/2025,20/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,21/10/2025,22/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,17/10/2025,18/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,14/10/2025,15/10/2025,co semarang stay
tripcom,Semarang Co Stay,83112,Semarang,Indonesia,2,10.0,15/10/2025,16/10/2025,co semarang stay
tripcom,Tiga Dua Homestay,83156,Yogyakarta,Indonesia,2,6.0,13/10/2025,14/10/2025,dua homestay tiga
tripcom,Collection O Bali near Terminal Ubung formerly Batukaru Garden Hotel,83229,Bali,Indonesia,3,6.5,19/10/2025,20/10/2025,bali batukaru collection formerly garden near o terminal ubung
tripcom,Collection O Bali near Terminal Ubung formerly Batukaru Garden Hotel,83229,Bali,Indonesia,3,6.5,17/10/2025,18/10/2025,bali batukaru collection formerly garden near o terminal ubung
tripcom,JOGJA DAY INN,83600,Yogyakarta,Indonesia,2,8.3,12/10/2025,13/10/2025,day jogja
agoda,Capital O 293 Mutiara Hijau Suites Syariah,83624,Medan,Indonesia,4,8.8,04/10/2025,05/10/2025,293 capital hijau mutiara o suites syariah
agoda,Glamour Hotel and Spa,83820,Medan,Indonesia,1,8.8,30/09/2025,01/10/2025,and glamour spa
agoda,Hotel O Aljadid Near Masjid Raya Al Mashun Sm Raja Medan,84140,Medan,Indonesia,3,8.5,30/09/2025,01/10/2025,al aljadid mashun masjid medan near o raja raya sm
agoda,RedDoorz Plus near Kualanamu Airport Medan,84140,Medan,Indonesia,3,8.5,28/09/2025,29/09/2025,airport kualanamu medan near plus reddoorz
agoda,Harper Wahid Hasyim Medan by ASTON,84579,Medan,Indonesia,3,9.2,30/09/2025,01/10/2025,aston by harper hasyim medan wahid
agoda,Harper Wahid Hasyim Medan by ASTON,84579,Medan,Indonesia,3,9.2,28/09/2025,29/09/2025,aston by harper hasyim medan wahid
agoda,Cordex Marelan Medan,84579,Medan,Indonesia,4,9.6,04/10/2025,05/10/2025,cordex marelan medan
agoda,The Batik Hotel Medan,84579,Medan,Indonesia,3,8.8,02/10/2025,03/10/2025,batik medan the
agoda,My Studio Hotels Kualanamu Airport Medan,84773,Medan,Indonesia,2,8.2,04/10/2025,05/10/2025,airport hotels kualanamu medan my studio
agoda,Shanaya Resort Malang,84828,Malang,Indonesia,5,8.9,26/09/2025,27/09/2025,malang shanaya
agoda,PrimeBiz Hotel Surabaya,84855,Surabaya,Indonesia,4,9.4,27/09/2025,28/09/2025,primebiz surabaya
agoda,Odua Golden Mansyur Medan,84888,Medan,Indonesia,3,8.8,04/10/2025,05/10/2025,golden mansyur medan odua
agoda,Harper Wahid Hasyim Medan by ASTON,85047,Medan,Indonesia,3,9.2,03/10/2025,04/10/2025,aston by harper hasyim medan wahid
agoda,Sans Vibes Millennium Garden Medan,85047,Medan,Indonesia,3,9.3,05/10/2025,06/10/2025,garden medan millennium sans vibes
agoda,Wing Hotel Kualanamu Airport,85047,Medan,Indonesia,3,8.8,01/10/2025,02/10/2025,airport kualanamu wing
agoda,RedDoorz Premium @ Setiabudi Medan,85047,Medan,Indonesia,3,8.7,29/09/2025,30/09/2025,medan premium reddoorz setiabudi
agoda,RedDoorz Premium @ Setiabudi Medan,85109,Medan,Indonesia,3,8.7,26/09/2025,27/09/2025,medan premium reddoorz setiabudi
tripcom,Vintage 58 (Khusus PutriFemale only),85509,Malang,Indonesia,1,6.2,19/10/2025,20/10/2025,58 khusus only putrifemale vintage
agoda,"Hotel Pelangi Malang, Kayutangan Heritage",85587,Malang,Indonesia,4,9.1,03/10/2025,04/10/2025,heritage kayutangan malang pelangi
agoda,Hotel 61 Medan,85666,Medan,Indonesia,3,8.8,29/09/2025,30/09/2025,61 medan
agoda,Miyanna Hotel Medan,85891,Medan,Indonesia,4,8.2,04/10/2025,05/10/2025,medan miyanna
agoda,Travellers Suites Serviced Apartments,85967,Medan,Indonesia,5,8.8,27/09/2025,28/09/2025,apartments serviced suites travellers
tripcom,Townhouse Oak J&b Gunung Sahari,86505,Jakarta,Indonesia,2,4.3,22/10/2025,23/10/2025,gunung jb oak sahari townhouse
tripcom,Kost Harian Semarang Murah,86665,Semarang,Indonesia,5,9.3,15/10/2025,16/10/2025,harian kost murah semarang
agoda,Travel Biz Hotel Medan Mitra RedDoorz,86743,Medan,Indonesia,2,8.7,01/10/2025,02/10/2025,biz medan mitra reddoorz travel
tripcom,Townhouse Oak J&b Gunung Sahari,86839,Jakarta,Indonesia,2,4.3,20/10/2025,21/10/2025,gunung jb oak sahari townhouse
tripcom,Kalingga Sekar Yogyakarta,86880,Yogyakarta,Indonesia,2,7.1,18/10/2025,19/10/2025,kalingga sekar yogyakarta
agoda,APARTEMEN PODOMORO 2BR FULL FACILITY @LEXINGTON,87129,Medan,Indonesia,4,9.2,03/10/2025,04/10/2025,2br apartemen facility full lexington podomoro
agoda,Harper Wahid Hasyim Medan by ASTON,87522,Medan,Indonesia,3,9.2,26/09/2025,27/09/2025,aston by harper hasyim medan wahid
tripcom,Townhouse Oak J&b Gunung Sahari,87592,Jakarta,Indonesia,2,4.3,16/10/2025,17/10/2025,gunung jb oak sahari townhouse
agoda,Travellers Suites Serviced Apartments,88073,Medan,Indonesia,5,8.8,29/09/2025,30/09/2025,apartments serviced suites travellers
tripcom,JOGJA DAY INN,88521,Yogyakarta,Indonesia,2,8.3,22/10/2025,23/10/2025,day jogja
tripcom,Townhouse Oak J&b Gunung Sahari,88625,Jakarta,Indonesia,2,4.3,15/10/2025,16/10/2025,gunung jb oak sahari townhouse
